ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D
E672DE0773,서울특별시 성동구 마장로37길 36-1,영일**,,서울 성동구,축산물,,20200605,
6634FE5F13,서울특별시 성동구 마장로37길 37-1,다복**,,서울 성동구,축산물,마장동,20180531,
B7277086F3,서울특별시 성동구 마장로37길 45-1,호수****,,서울 성동구,축산물,마장동,20200902,
935994591A,서울특별시 성동구 마장로37길 45-2,동남**,,서울 성동구,축산물,마장동,20211231,
75AC755E3E,서울특별시 성동구 마장로37길 45-6,동남**,,서울 성동구,축산물,마장동,20200528,
93D9B9CC54,서울특별시 성동구 마장로37길 47-1,삼성***,,서울 성동구,축산물,마장동,20240904,
02826B57BE,서울특별시 성동구 마장로37길 51-1,다정**,,서울 성동구,축산물,마장동,20230404,
E76E810A77,서울특별시 성동구 마장로37길 53-2,삼화***,,서울 성동구,축산물,마장동,20170919,
5B2E4E2454,서울특별시 성동구 마장로37길 53-2,한*,,서울 성동구,축산물,마장동,20171124,
73ACE2A1BF,서울특별시 성동구 마장로37길 53-2,삼*,,서울 성동구,축산물,마장동,20190903,
D7F0860579,서울특별시 성동구 마장로37길 53-2,대은**,,서울 성동구,축산물,마장동,20210429,
1890D657AD,서울특별시 성동구 마장로39가길 32,경기**,,서울 성동구,축산물,,20170703,
C2F9610A34,서울특별시 성동구 마장로39가길 40,픽미**********,,서울 성동구,아이스크림/빙수,,20241223,20250710
F3413EEBA2,서울특별시 성동구 마장로39나길 14,신호**,,서울 성동구,축산물,,20240923,
CECDA06CB5,서울특별시 성동구 마장로40길 11-1,가보***,,서울 성동구,백반/가정식,,20190304,
95C390B637,서울특별시 성동구 마조로11길 11-1,꼬*,,서울 성동구,카페,한양대,20240129,
139D3C21E3,서울특별시 성동구 마조로15가길 23,모뇨**,,서울 성동구,식료품,,20240703,
A3729FF322,서울특별시 성동구 마조로15가길 27,순자******,,서울 성동구,한식-해물/생선,,20220525,
E2157F524A,서울특별시 성동구 무학로10길 29-1,안녕****,,서울 성동구,분식,왕십리,20211118,
B34F7214E8,서울특별시 성동구 무학봉15길 10-1,감*,,서울 성동구,요리주점,왕십리,20231010,
36A2BCEFD8,서울특별시 성동구 무학봉15길 17-1,비노**,,서울 성동구,주류,왕십리,20230612,
D57855D6EF,서울특별시 성동구 무학봉15길 17-1,르미**,,서울 성동구,카페,왕십리,20220705,
D2863D50C7,서울특별시 성동구 무학봉15길 26-1,혼밥**,,서울 성동구,백반/가정식,왕십리,20211209,
BFD597B479,서울특별시 성동구 무학봉15길 26-1,한사**********,,서울 성동구,한식-국밥/설렁탕,왕십리,20230417,
099CBF2425,서울특별시 성동구 무학봉15길 26-1,한사**********,,서울 성동구,한식-단품요리일반,왕십리,20190925,20230417
6BE89B7997,서울특별시 성동구 무학봉15길 26-1,모두*******,,서울 성동구,한식-단품요리일반,왕십리,20240924,
5D9E2372B7,서울특별시 성동구 무학봉15길 27-3,너찜**,,서울 성동구,한식-단품요리일반,,20220114,
222AB6560E,서울특별시 성동구 무학봉15길 28-1,겸*,,서울 성동구,일식당,,20220602,
338FA09E06,서울특별시 성동구 무학봉15길 28-1,전과**,,서울 성동구,요리주점,,20200608,
AD016521BB,서울특별시 성동구 무학봉16길 24-2,향산******,치킨41,서울 성동구,치킨,왕십리,20230915,
DDA2B18650,서울특별시 성동구 무학봉16길 24-2,모이**,,서울 성동구,백반/가정식,왕십리,20210527,
11DA529896,서울특별시 성동구 무학봉16길 26-9,크레**********************,,서울 성동구,백반/가정식,왕십리,20230323,
C7E3B6D61A,서울특별시 성동구 무학봉16길 26-9,크레*********,,서울 성동구,한식-단품요리일반,왕십리,20231019,
0F17B95A3C,서울특별시 성동구 무학봉26길 10-1,세키*,,서울 성동구,일식당,왕십리,20210415,
63D56CEF99,서울특별시 성동구 무학봉26길 12-1,곱순**,,서울 성동구,한식-육류/고기,왕십리,20200529,
4916AD88E4,서울특별시 성동구 서울숲2길 11-12,그린****,,서울 성동구,동남아/인도음식,,20220419,
1D76CBF64B,서울특별시 성동구 서울숲2길 16-12,부우*,,서울 성동구,양식,,20241002,
808E997108,서울특별시 성동구 서울숲2길 16-12,글루*,,서울 성동구,카페,,20240724,
EDDF492971,서울특별시 성동구 서울숲2길 18-14,서울****,,서울 성동구,양식,,20170622,20250715
78C040B05F,서울특별시 성동구 서울숲2길 19-13,구스***,,서울 성동구,양식,,20210507,
37B095C0EA,서울특별시 성동구 서울숲2길 19-13,버틀*********,,서울 성동구,양식,,20230127,
8DDCE4944D,서울특별시 성동구 서울숲2길 19-17,피리**,,서울 성동구,카페,,20220816,
FEAAE06C47,서울특별시 성동구 서울숲2길 19-18,블랙********,,서울 성동구,카페,,20240514,
18139EA68D,서울특별시 성동구 서울숲2길 32-14,매머***************,,서울 성동구,커피전문점,뚝섬,20230724,
B7AFE65713,서울특별시 성동구 서울숲2길 32-14,포메*****,동남아/인도음식4,서울 성동구,동남아/인도음식,뚝섬,20170124,
EE7D3593F6,서울특별시 성동구 서울숲2길 32-14,더포*******,동남아/인도음식1,서울 성동구,동남아/인도음식,뚝섬,20230914,
1D97BD1F6F,서울특별시 성동구 서울숲2길 32-14,도나********,,서울 성동구,한식-단품요리일반,뚝섬,20201020,
C970710431,서울특별시 성동구 서울숲4길 16-25,핍스*******,,서울 성동구,양식,뚝섬,20221124,
3115CB8448,서울특별시 성동구 서울숲4길 22-18,샌드**,,서울 성동구,카페,뚝섬,20220210,
7C767063D2,서울특별시 성동구 서울숲4길 26-10,온*,,서울 성동구,양식,뚝섬,20180622,
82AE38978E,서울특별시 성동구 서울숲4길 26-10,요쇼****,,서울 성동구,일식당,뚝섬,20231102,
25B32948C5,서울특별시 성동구 서울숲4길 26-20,어반**,,서울 성동구,카페,뚝섬,20240726,
9029249DA3,서울특별시 성동구 서울숲4길 26-24,타입*,,서울 성동구,카페,뚝섬,20240828,
D529C1154C,서울특별시 성동구 성덕정11길 5-12,새들**********,,서울 성동구,샌드위치/토스트,성수,20240729,
A0EB1A75A7,서울특별시 성동구 성덕정11길 5-12,새들*****************,,서울 성동구,한식-단품요리일반,성수,20210203,20240729
0EED6D3006,서울특별시 성동구 성덕정15길 13-1,성수*,,서울 성동구,백반/가정식,성수,20230816,
235958D75C,서울특별시 성동구 성덕정15길 4-11,물레*********,,서울 성동구,한식-해물/생선,성수,20190314,
8D25E9227C,서울특별시 성동구 성덕정15길 4-14,물레********,,서울 성동구,한식-해물/생선,성수,20190314,
17979A7FB4,서울특별시 성동구 성덕정15길 4-20,시장***,,서울 성동구,한식-국밥/설렁탕,성수,20180326,
1DEEB5568D,서울특별시 성동구 성덕정15길 6-10,닭치******,,서울 성동구,한정식,성수,20231218,
F276A1602F,서울특별시 성동구 성덕정15길 6-14,한일**,,서울 성동구,한식-육류/고기,성수,20240322,
7F0EB59719,서울특별시 성동구 성덕정15길 6-14,빨강*,,서울 성동구,한식-단품요리일반,성수,20190313,
9B75EF851F,서울특별시 성동구 성덕정15길 6-29,서울**,,서울 성동구,식료품,성수,20200521,
D2FC15A5E1,서울특별시 성동구 성덕정15길 6-30,전사*,,서울 성동구,백반/가정식,성수,20181022,
F3AD4E7EF8,서울특별시 성동구 성덕정15길 6-32,행복**,,서울 성동구,한식-찌개/전골,성수,20230417,
47170099B7,서울특별시 성동구 성덕정15길 6-40,선숙****,,서울 성동구,반찬,성수,20200602,
9C2549FF31,서울특별시 성동구 성덕정15길 6-46,호호****,,서울 성동구,농산물,성수,20170906,
6010892CCE,서울특별시 성동구 성수이로10길 14,아이***,,서울 성동구,카페,성수,20201023,
94795C00AE,서울특별시 성동구 성수이로10길 14,원디****,,서울 성동구,중식당,성수,20230707,
E64AD4E88B,서울특별시 성동구 성수이로12길 11,금*,,서울 성동구,일식당,성수,20210630,
5F2DDA0178,서울특별시 성동구 성수이로12길 13,올더***********,,서울 성동구,카페,성수,20221005,
1EADD2188F,서울특별시 성동구 성수이로12길 13,그룬*,,서울 성동구,와인바,성수,20210825,
4B05972847,서울특별시 성동구 성수이로12길 15,스케********,,서울 성동구,양식,성수,20240718,
8C0919784F,서울특별시 성동구 성수이로14길 15,페이******************,,서울 성동구,양식,성수,20220413,
F2207F8023,서울특별시 성동구 성수이로14길 15,엘레**,,서울 성동구,카페,성수,20220830,
FF3AE5174C,서울특별시 성동구 성수이로18길 31,오*,,서울 성동구,카페,,20240112,
B79977740A,서울특별시 성동구 성수이로20길 10,엑스*******,,서울 성동구,식료품,성수,20220504,
825BEADB27,서울특별시 성동구 성수이로20길 10,멘츠*,,서울 성동구,일식당,성수,20231005,
FBE1518873,서울특별시 성동구 성수이로20길 57,레이***,,서울 성동구,한식-단품요리일반,,20170320,
667F7D3E48,서울특별시 성동구 성수이로20길 60,아이***,,서울 성동구,카페,,20190627,
40876D8589,서울특별시 성동구 성수이로22길 31,리*,,서울 성동구,카페,,20210726,
53679A769E,서울특별시 성동구 성수이로22길 37,세디*********,,서울 성동구,양식,,20210824,
6B18BE9BFB,서울특별시 성동구 성수이로22길 37,소이************,,서울 성동구,백반/가정식,,20240604,
1CEA3BFC5B,서울특별시 성동구 성수이로22길 61,뿐또**,,서울 성동구,한식-단품요리일반,,20181011,
1DDB44FF35,서울특별시 성동구 성수이로26길 47,기미*,,서울 성동구,카페,,20210729,
5113D031FD,서울특별시 성동구 성수이로26길 47,기미*,,서울 성동구,커피전문점,,20211006,
DA7113101B,서울특별시 성동구 성수이로26길 61,성동*****,,서울 성동구,식료품,,20191231,
6A5E5F1964,서울특별시 성동구 성수이로7가길 6,티포**************,,서울 성동구,식료품,성수,20240829,
7B133114D0,서울특별시 성동구 성수이로7가길 6,등촌*********,한식-국수/만두4,서울 성동구,한식-국수/만두,성수,20191223,
01D70FA491,서울특별시 성동구 성수이로7가길 6,등촌*********,한식-국수/만두4,서울 성동구,한식-국수/만두,성수,20220124,
12F2E42AEC,서울특별시 성동구 성수일로10길 26,일상**,,서울 성동구,일식당,성수,20231205,
EE6A4602A2,서울특별시 성동구 성수일로10길 26,탕화******,,서울 성동구,중식당,성수,20191023,
D3A976635B,서울특별시 성동구 성수일로10길 26,천미*,,서울 성동구,중식당,성수,20240531,
9F42371A46,서울특별시 성동구 성수일로10길 26,커피**********,커피전문점8,서울 성동구,커피전문점,성수,20190107,
3AC0517B5B,서울특별시 성동구 성수일로10길 26,미분*****,,서울 성동구,기타세계요리,성수,20230613,
64DAA985AE,서울특별시 성동구 성수일로10길 26,복준*,,서울 성동구,한식-국수/만두,성수,20240412,
E6A2D6AB86,서울특별시 성동구 성수일로10길 26,복*,,서울 성동구,한식-육류/고기,성수,20200507,
8B1D7FD077,서울특별시 성동구 성수일로10길 26,찐미****,,서울 성동구,한식-육류/고기,성수,20210824,
050A4E0A6D,서울특별시 성동구 성수일로10길 26,사거****,,서울 성동구,한식-찌개/전골,성수,20240408,
30888E19A2,서울특별시 성동구 성수일로10길 26,샐러*****,한식-단품요리일반8,서울 성동구,한식-단품요리일반,성수,20210610,
2BF66155BC,서울특별시 성동구 성수일로10길 33,라에**,,서울 성동구,카페,성수,20220629,
91BD541A0F,서울특별시 성동구 성수일로10길 35,금별******,,서울 성동구,호프/맥주,성수,20220707,
CE70A9427E,서울특별시 성동구 성수일로11길 10,바인*********,,서울 성동구,일반 유흥주점,뚝섬,20220414,
DA830AD4F9,서울특별시 성동구 성수일로11길 11,퍼윅**********,,서울 성동구,와인바,뚝섬,20220908,
37C22962DB,서울특별시 성동구 성수일로11길 11,매머*************,,서울 성동구,커피전문점,뚝섬,20230607,
09A5C8DB83,서울특별시 성동구 성수일로11길 15,누아*,,서울 성동구,카페,뚝섬,20210524,
F4BEB03DA2,서울특별시 성동구 성수일로12길 17,어피*****,,서울 성동구,카페,성수,20221031,
5AA50A5A64,서울특별시 성동구 성수일로12길 20,엘*,,서울 성동구,일식당,성수,20221027,
BE22760D64,서울특별시 성동구 성수일로12길 20,고기*,,서울 성동구,한식-육류/고기,성수,20191108,
6B61E9F331,서울특별시 성동구 성수일로12길 21,어퍼************,,서울 성동구,카페,성수,20220331,
C508123D9A,서울특별시 성동구 성수일로12길 23,전자*,,서울 성동구,중식당,성수,20170731,
4AB5E20EE4,서울특별시 성동구 성수일로12길 26,커피***,,서울 성동구,카페,성수,20240311,
9AB9BE98E4,서울특별시 성동구 성수일로12길 26,커피******,,서울 성동구,카페,성수,20241203,
5078575E67,서울특별시 성동구 성수일로12길 26,킷포*,,서울 성동구,일식당,성수,20240325,
FA526A8279,서울특별시 성동구 성수일로12길 26,리사*******,,서울 성동구,커피전문점,성수,20240909,
67BEA11D33,서울특별시 성동구 성수일로12길 26,메가************,커피전문점2,서울 성동구,커피전문점,성수,20240920,
A6D6C995BD,서울특별시 성동구 성수일로12길 26,제로******,,서울 성동구,백반/가정식,성수,20240826,
9A012C0993,서울특별시 성동구 성수일로12길 27,스위*******,,서울 성동구,식료품,성수,20210507,
C2917321B5,서울특별시 성동구 성수일로12길 34,와이*,,서울 성동구,카페,성수,20230608,
37AA4DBA89,서울특별시 성동구 성수일로12길 44,둘쭈****,,서울 성동구,양식,성수,20230921,
2BE371C2DE,서울특별시 성동구 성수일로12길 52,카스**************,,서울 성동구,카페,성수,20240910,
6ED7CA8900,서울특별시 성동구 성수일로3길 5-7,테이****************************,,서울 성동구,양식,,20230118,20250811
9E1B58CB83,서울특별시 성동구 성수일로3길 7-1,새촌***,,서울 성동구,한식-단품요리일반,,20180622,
1CC86C2EB2,서울특별시 성동구 성수일로4가길 2,창창**,,서울 성동구,카페,성수,20201214,
CCC1A20AF8,서울특별시 성동구 성수일로4가길 2,벱(****,,서울 성동구,동남아/인도음식,성수,20210625,
695306E501,서울특별시 성동구 성수일로6길 7-1,중앙***,,서울 성동구,백반/가정식,성수,20200113,
5755CB685C,서울특별시 성동구 송정18가길 31-1,아일*****,,서울 성동구,양식,,20211026,
DEA848E3A9,서울특별시 성동구 아차산로11길 11,우리***,,서울 성동구,백반/가정식,성수,20190313,
1F369B9364,서울특별시 성동구 아차산로11길 11,송계*****,,서울 성동구,백반/가정식,성수,20210707,20250731
